,0,1
8217,1@3029,"581,77,1155,1441,1243"
8218,10@4190,"1971,1273,101"
8219,47@1904,57
8220,53@1892,2087
8221,40@990,"1913,586,2016,285"
8222,32@280,"1479,1874,1273"
8223,119@1312,"777,969"
8224,102@4430,"1133,1925"
8225,101@4053,"268,445,1928,255"
8226,14@4565,879
8227,56@3128,"1874,1732"
8228,100@43,"1873,100,428,1873,1023"
8229,22@3610,"545,643,607"
8230,59@1525,"1283,2083,256,1928"
8231,61@4488,"293,186"
8232,132@1362,"1903,1874,1319"
8233,141@1403,"268,491,268"
8234,151@3645,"268,755"
8235,15@2632,"1869,186,1172,730"
8236,47@766,1913
8237,146@2157,"941,1582,1075,1210,255,1104"
8238,150@4221,"1874,1423"
8239,35@1630,"1172,1479"
8240,151@3813,"643,795"
8241,43@1599,"1167,1781,1530,1172,1873,1172,1213"
8242,39@2234,"268,835,421,1955,1928,969,1369,1238,491"
8243,42@2813,"581,256,1213,186"
8244,147@1212,1023
8245,147@526,"941,1692,1606"
8246,104@3876,"1479,1213,1928,1243"
8247,10@5180,"941,1714,1096,1213,1279,385"
8248,47@1287,"293,1946,293"
8249,121@4512,"1897,274,2062"
8250,67@761,"1674,268,491,1991,460,516,1867,460,1308"
8251,61@5093,"1893,1530"
8252,101@3837,643
8253,81@2050,142
8254,67@553,"21,324"
8255,94@1421,"628,1423,61,1423"
8256,70@3910,"243,955"
8257,90@205,"783,62"
8258,147@3520,"726,777"
8259,109@3530,"1621,83,993,597,839,556,405,161,186,498,596,642,476"
8260,50@2283,"1090,88"
8261,7@4184,"1273,662"
8262,96@3863,"1273,1423"
8263,15@4543,"792,1565,137,969"
8264,78@569,"941,689,186,1172,1315"
8265,43@559,"268,83,835,1155,845,11,1244,1852,1213,147,59"
8266,3@4034,"2055,694,1397,987,1213"
8267,81@4840,"689,1692,1315"
8268,118@1579,137
8269,114@5129,"293,268,736,1567"
8270,123@5090,"159,757,280,1666,1423,781"
8271,103@300,176
8272,38@888,"1634,1714,1267,1397,1536,1023,1963,1479,246,969,2079,1009"
8273,137@2499,"1258,1023"
8274,103@1717,268
8275,100@3688,"1224,1096,1301"
8276,116@3537,"234,2036,80"
8277,56@542,1869
8278,4@3358,"1869,1213"
8279,83@4526,"853,703,643,731,1023,184"
8280,58@1395,"1521,1213,1931"
8281,62@2995,"694,186,2073"
8282,149@4391,303
8283,31@2531,"590,1423"
8284,92@2595,62
8285,93@810,"268,1744"
8286,77@636,1463
8287,2@2897,1215
8288,47@3963,581
8289,71@331,"792,1874,1546,186"
8290,96@3891,152
8291,135@4275,21
8292,93@5132,"1243,77,186,755,496,516,1928"
8293,1@5014,"186,61,1213"
8294,132@1483,"2055,1874,1213,1397"
8295,15@3995,"2055,1612,1669"
8296,4@3197,"256,1719,565,1354,428,479,246,1928,1567"
8297,92@230,"581,62"
8298,67@4461,"792,1273"
8299,111@129,"2043,1909,835,1155,676,246"
8300,51@976,"992,385"
8301,130@1325,1025
8302,4@375,"1652,1023"
8303,29@4189,1091
8304,120@1531,"207,694,1177"
8305,7@1496,1213
8306,16@2910,"1315,728"
8307,75@3051,445
8308,50@3075,1979
8309,17@1491,1812
8310,88@3542,"1372,2024,142,59"
8311,15@2617,1870
8312,16@3555,"1479,246,1514"
8313,63@3108,1869
8314,99@982,"2016,1913"
8315,125@750,61
8316,22@3091,268
8317,10@4649,142
8318,88@1390,"2016,531,1983,1958"
8319,92@2350,"77,767,1928"
8320,108@2587,"1093,1584,551,436,1548,261,1541"
8321,146@3184,"941,1692,703,1213"
8322,122@5134,"460,607,498,293,1155,460,352,273,992,1850"
8323,92@560,"592,689,1963"
8324,37@4943,"777,1126,1423"
8325,54@1286,"1674,1189,268,835,1889"
8326,147@3917,"694,1023,386,1210,2073"
8327,125@412,"694,777,694,1023"
8328,140@4908,"2055,428,1091,1946"
8329,36@335,"1155,186,1423"
8330,79@1998,"142,246,2073,1648"
8331,144@5160,"21,1979"
8332,86@866,1581
8333,34@4364,1213
8334,3@4043,1925
8335,88@3271,"941,736,428,1475"
8336,42@246,"1674,1889,738,186,445,324"
8337,92@3236,"152,1023,2036"
8338,140@4479,1874
8339,98@2349,"551,186,1567,660"
8340,117@171,"1869,746,294,565,1888"
8341,109@3040,"1213,428"
8342,110@383,"186,261"
8343,7@259,"581,1937"
8344,147@975,"152,142"
8345,88@3994,650
8346,1@2017,"77,2089,1879"
8347,76@5255,"2034,77,1977,1744,1030"
8348,2@4775,"268,835,186,2003,1948"
8349,10@3962,"1487,357,61,1956,1213,1243,268"
8350,88@951,"1503,941,1714,1210,1213"
8351,51@2853,2006
8352,78@2429,2071
8353,37@3044,"1397,596,1574,1210"
8354,83@3943,"1869,694,1874,1423"
8355,103@1285,"268,545"
8356,146@3505,1273
8357,42@3393,"792,2002,2005,1925,1273"
8358,99@226,406
8359,145@3633,285
8360,8@4563,1886
8361,70@1474,731
8362,59@2580,"1189,975,556,557,731,557"
8363,28@2361,"1874,1273"
8364,0@3427,"460,1397,26"
8365,26@1054,"15,1096,1075,556,1213"
8366,96@4869,1023
8367,37@5248,1479
8368,59@3617,"1310,1714,2089"
8369,10@4216,908
8370,114@1436,186
8371,104@581,"1273,1479"
8372,93@2076,"835,19"
8373,151@4329,"77,186,565,1213"
8374,35@1283,1273
8375,106@2467,"1372,234,115"
8376,140@2995,"757,689,1729,2002,736,980,2079,1065,1104"
8377,142@3917,186
8378,50@1465,"1355,1155,1397,556,223,1714"
8379,136@4062,"941,726"
8380,96@1069,"2037,736,798"
8381,150@2819,152
8382,17@2800,"581,191,230"
8383,62@3758,1925
8384,109@239,1273
8385,57@1830,"268,428,1521,1928,2003"
8386,147@2481,101
8387,148@1327,"342,203"
8388,124@5103,496
8389,70@2776,"509,186,1023,1637,1838,596,761,896"
8390,3@1002,"1904,1979,1375"
8391,50@2531,"1023,557,1213"
8392,53@1855,"1273,2096,16"
8393,59@530,"1441,436,509,1928,42"
8394,58@3396,777
8395,92@1017,"1978,1278"
8396,114@1439,"835,186"
8397,22@4902,"246,809"
8398,144@3454,"152,835,1441,342"
8399,86@2772,"581,1567,1213,1213"
8400,146@4313,"990,690,1648,655"
8401,45@4382,"992,1369,1243"
8402,50@2417,1423
8403,88@3023,1203
8404,88@1004,"509,1315,1172"
8405,144@767,"2016,961,1423,669"
8406,151@3720,1799
8407,119@1367,"891,186,1928,1213"
8408,92@4378,"1372,1632,186,351"
8409,87@4577,"1873,790,934"
8410,126@2636,87
8411,45@1207,993
8412,143@755,"1546,479"
8413,42@5137,"579,1873,1963,596"
8414,101@1646,"1224,596,1146"
8415,147@2003,"2016,961"
8416,4@3208,"757,1394,1479,1273"
8417,83@1131,"1372,268,839,1071,1826,731"
8418,103@2177,"1329,969"
8419,147@4382,"726,1688,1213"
8420,146@677,"965,83,835,806,1213,124"
8421,18@3125,"1979,1035"
8422,110@1207,"186,1548,246,1619"
8423,84@3930,"1441,1134,1479,61"
8424,5@4325,"186,777"
8425,101@3839,"592,1126,1104"
8426,118@2812,"705,2036,596,610,1632"
8427,111@3183,"143,891,736,1567,1479"
8428,35@617,"1155,460"
8429,125@2628,1870
8430,47@2029,643
8431,17@1933,21
8432,88@194,"1418,100,1567,1023"
8433,50@235,"1372,142,1418,703,2001,526,1315,1065,1616,249,1928,731,246"
8434,88@4743,"941,501,1479"
8435,3@2558,"1956,736"
8436,41@5081,1213
8437,147@1735,202
8438,151@4348,"757,1243"
8439,145@4918,"15,605"
8440,3@1885,"137,969"
8441,30@3806,"1265,1925"
8442,39@1904,"1738,1874,1273"
8443,130@4867,"186,1397,1213,186,476"
8444,149@5152,"592,1441,605"
8445,16@1369,845
8446,8@39,186
8447,39@977,1928
8448,62@4151,"1096,428"
8449,64@287,"202,1318,1931,274,1971,1423,1158,669"
8450,96@1,"1048,1931"
8451,10@2012,592
8452,84@4060,"163,777"
8453,26@2679,"757,1813,1567,2036"
8454,107@1243,307
8455,100@5206,"202,777,1213,268,1582,1213,268,492,1509"
8456,61@5061,1479
8457,127@2539,"2036,289"
8458,2@4307,"270,1048,491,1548"
8459,145@2418,"1189,1189"
8460,146@2169,150
8461,147@645,"1714,1096,1639,2036,2062,1407,428"
8462,151@2216,"1780,1213"
8463,149@1351,"1078,1479,1078"
8464,148@286,"1732,1514"
8465,10@2176,1287
8466,58@4478,"569,79"
8467,125@2774,596
8468,96@1114,1874
8469,59@2432,"1692,445"
8470,41@3959,1273
8471,96@3340,"1870,166"
8472,132@178,"1787,581"
8473,23@875,941
8474,142@810,"83,130,643,124"
8475,103@1343,1009
8476,15@3089,"186,565,268"
8477,40@4582,"694,643,1873,1210"
8478,139@4439,"142,1637,1952,728,731"
8479,38@1887,"69,1479,694,730"
8480,105@616,"1674,142,1155,1632,436,186,546,1177,445,1243"
8481,86@3349,675
8482,54@3264,581
8483,39@2723,"143,1213"
8484,92@2253,"268,1887,755"
8485,92@325,"268,1155,1441,914,1744"
8486,146@2148,"1164,1273,62"
8487,137@665,"990,1529"
8488,48@1158,"268,597,324"
8489,41@233,"1397,1874"
8490,96@1088,"1931,705"
8491,93@1252,"293,294,1126,1874"
8492,86@2402,"1543,694,1487,186,565,1213"
8493,72@4047,"1397,1873"
8494,149@3180,186
8495,131@1331,1210
8496,106@3626,"1441,643,1126"
8497,50@3439,"293,142,1059,1874,1210,1928,731,596"
8498,57@956,"792,422,736,2028,1213,731,293,1397,1172,246"
8499,20@1921,"1696,137"
8500,83@1207,"736,477"
8501,147@4125,"777,385"
8502,113@2591,"1189,1744,1397,1369,1243"
8503,142@3930,"1078,643,1669"
8504,88@1282,"1873,142,1059,1548,319,223,1850,993,975,1857"
8505,88@892,101
8506,85@2658,"920,96,1487"
8507,22@4539,"157,1189,1096,676,246,1315"
8508,23@5048,"268,1947,597,186,261,596,1213"
8509,84@4063,"186,1078"
8510,69@795,"15,643,1305,1315"
8511,92@5101,"62,1479"
8512,143@2043,"1780,1213"
8513,137@3442,"630,2058,383,28"
8514,86@4432,186
8515,150@316,"928,556,731"
8516,139@395,"1189,551,643,1213"
8517,1@1014,"294,845"
8518,151@678,"1869,1787,508,1441,777,1874,1104,61"
8519,100@1878,"1099,1418,810,543,1213,731"
8520,48@4847,"1869,529,142,1155,1423"
8521,129@659,"592,1397,1213"
8522,18@1941,"513,460,607,41,1946,731,246"
8523,151@4631,"1368,390"
8524,76@3435,"1873,1692"
8525,135@3575,1315
8526,42@1873,"1093,100,1315,1213"
8527,152@2129,"1023,1213"
8528,149@2070,"186,1530,1273"
8529,61@1470,"777,1172"
8530,48@5247,"186,1744,324"
8531,130@526,1780
8532,59@2367,88
8533,88@4342,"143,2079,1928,115"
8534,10@2641,1925
8535,118@2693,"491,1096,1279,436,186,565,186"
8536,56@3188,1547
8537,101@706,"121,2003,230,547"
8538,149@1943,"1866,445,1213"
8539,8@274,143
8540,52@3755,"1479,15,941,268,428"
8541,100@1800,"1931,1511,955,1213,1093,130,1928"
8542,122@3162,1213
8543,62@1413,"186,1423"
8544,56@1125,1874
8545,116@1109,565
8546,92@1443,"581,694"
8547,47@2343,"202,799,731,694,731,1104"
8548,88@2243,"810,137,428,1104,1873"
8549,22@2283,"643,795"
8550,96@1961,969
8551,56@4700,"1272,1479,246,941"
8552,28@4812,"1978,777"
8553,111@871,565
8554,18@4672,"596,1731,1863,246,1479"
8555,113@4320,1278
8556,70@292,"549,1423"
8557,10@2705,"592,1078,1301,1567,385,2046"
8558,93@1640,"581,876,777,428"
8559,68@3046,"1096,1567,1612"
8560,142@795,"152,509,1172"
8561,2@4306,1928
8562,146@1374,"1189,1931"
8563,129@4303,79
8564,149@2091,152
8565,74@1663,"1471,1172,1315"
8566,90@150,"1273,1956"
8567,70@1864,"1978,777,1479"
8568,74@491,"2043,1319"
8569,96@4632,"1874,1423,124"
8570,43@1964,"1155,405,565"
8571,18@326,"312,1874,1635,324"
8572,10@2222,"77,1213"
8573,28@3375,"777,137,62"
8574,114@3668,1224
8575,42@1183,"77,845"
8576,120@631,"268,491,186,526"
8577,92@2852,"186,1479,62,1979"
8578,116@1043,777
8579,47@4803,186
8580,98@3042,"1023,1315,246,1023"
8581,140@418,"2024,1078,1418,1714,705,1691,2079"
8582,141@3924,"1149,1044,88"
8583,48@5146,"1934,757,1543,835,738,565,373"
8584,62@3989,795
8585,151@2444,1155
8586,106@4903,2016
8587,37@3026,"186,1210"
8588,30@5096,"1093,1873,1679"
8589,122@1174,"268,2008"
8590,64@685,"152,142,501,1963,596,479"
8591,57@3892,"2016,1047,1913,2016"
8592,63@4070,"1874,521"
8593,86@1114,"62,2046"
8594,98@426,"157,835,597,1155,460,436,1491,246,645,268"
8595,69@2535,"157,1255,845"
8596,32@3301,"289,293,643,2036"
8597,1@2235,"137,1273,62"
8598,96@4450,293
8599,67@2038,"1674,152,1099,835,1889,234,1155,436,115,1928,268,1744"
8600,88@511,186
8601,102@665,1023
8602,118@1007,"268,1441"
8603,140@2645,"736,1023,1172,1461,689"
8604,56@1410,"1674,1155,1397,1928"
8605,104@1508,1273
8606,37@1342,"1913,1423,168"
8607,128@3019,"186,1023"
8608,17@1538,"675,1023"
8609,99@1367,"777,1667,1874,230"
8610,83@2860,"2067,565,1522"
8611,126@124,"689,1213"
8612,80@587,1514
8613,118@1577,"1931,1479,2046"
8614,99@835,"21,795,368"
8615,65@4834,"1078,100,643,1567,1368,428,1423"
8616,152@39,"152,1825,186"
8617,67@4039,"353,946"
8618,86@771,"142,186"
8619,69@1785,"1155,496,557"
8620,144@1906,"705,1874,1210,543"
8621,44@2738,1889
8622,10@2187,"24,607,2089"
8623,84@2630,"777,62"
8624,140@997,"1869,295,207,1078,214,191,1423,230"
8625,22@3075,"1090,1928"
8626,65@2633,"1155,738,545,1956"
8627,80@2362,"1372,268,936,460,755,501"
8628,51@980,792
8629,39@4364,605
8630,34@1669,"792,1273"
8631,88@4435,"592,736,526,1023,2036"
8632,71@1442,"1744,755,565,492,565"
8633,122@1132,"777,1479,1273,1423"
8634,96@1538,"445,476,15"
8635,67@2535,"152,581,143,1692,1952,1514,143"
8636,31@3458,"142,1567"
8637,62@3455,"1484,246"
8638,122@2179,"1189,246"
8639,102@3992,"1023,1423,152"
8640,69@4063,"1427,1623,1567,728,1213,385"
8641,137@2723,1096
8642,52@4371,"77,1210,77,2008"
8643,29@4048,"152,941,1096,1023,1567,1874,246,728"
8644,46@3604,"186,2003,2089"
8645,58@2598,"949,1423,61"
8646,12@383,"1487,1397,1857,992,324,1358"
8647,10@3371,"1418,2001,1418"
8648,96@4163,"1787,268"
8649,139@537,"1487,1397"
8650,75@3745,"1706,61,1475"
8651,99@2010,"845,876"
8652,62@4933,"15,549,980,622,731,1078,186"
8653,62@2484,"15,62"
8654,92@3867,1479
8655,111@478,"428,1986"
8656,78@530,"274,186,1847,1432"
8657,48@3096,"2008,1423"
8658,59@3145,21
8659,78@2349,"123,835,539,761"
8660,147@2396,"186,1874"
8661,110@2464,"246,731,1078,731"
8662,92@3427,"777,1278"
8663,134@1476,"941,1135,1874"
8664,150@3626,"1931,186,1323,256"
8665,7@2215,"845,643"
8666,147@1637,"672,1453"
8667,86@1991,1134
8668,144@735,1991
8669,151@4997,1479
8670,5@810,"1372,1869,268,992,1369"
8671,88@3607,1870
8672,42@1010,"1473,1490,125"
8673,96@4623,"835,1441,545,643,606,1213"
8674,56@586,"1198,1874,285,586"
8675,32@469,"777,1213"
8676,48@3766,"643,607,1014,249"
8677,142@3014,"711,795"
8678,147@1848,"1561,565,1016,2061,1972,1423,2071"
8679,112@2723,1567
8680,55@526,"1869,1046,1423"
8681,17@3331,"1869,1543,1213,691,717"
8682,39@3755,"1873,1213"
8683,139@1174,"551,460,1938,596"
8684,117@4824,"643,246,1956,605,1946,605"
8685,50@438,"61,61"
8686,103@2383,"980,1078"
8687,15@5108,"941,186"
8688,10@2706,"1448,2071,1423"
8689,118@4404,1931
8690,6@4358,"941,15,1093,1126,1956,592,1093"
8691,149@2338,795
8692,113@5173,"186,428"
8693,92@2161,1423
8694,101@4543,"1866,1475"
8695,50@39,"835,596"
8696,42@1573,646
8697,141@2653,"795,795"
8698,75@4012,428
8699,42@1477,1874
8700,9@1172,"186,2036,476,289"
8701,101@4205,1213
8702,92@467,42
8703,106@4757,"941,202,1155,1850,1503"
8704,98@4903,"2016,531,2016"
8705,62@4051,586
8706,88@2642,"941,1023,1763,1134"
8707,119@178,"230,1215,1941"
8708,35@4313,"1548,596"
8709,128@1036,"293,1023"
8710,142@1594,795
8711,48@3209,"77,460,1744,565"
8712,26@380,"757,1567"
8713,56@1237,"689,643,1567"
8714,103@761,"1719,581,268,1423"
8715,96@2207,"186,1479,1213"
8716,37@3253,294
8717,86@1090,1996
8718,83@4221,"1069,1796,1971"
8719,146@457,"1172,731,539"
8720,125@4237,1543
8721,56@709,"1870,1874"
8722,3@1287,"694,1487,508,1213"
8723,115@1483,"268,596,1213,941,1928"
8724,88@200,"1479,1885"
8725,8@1861,"268,1479,596,1243"
8726,107@5189,757
8727,137@1715,1082
8728,39@1243,"1764,290"
8729,147@943,"137,1979,1956"
8730,137@3942,"152,1305"
8731,31@2502,"1874,1172,969"
8732,118@40,"592,2079,1126,289"
8733,62@1212,"592,705,1423,941,293"
8734,147@4173,1350
8735,71@1285,"1674,268,460,1874"
8736,147@3323,"1714,1096"
8737,106@467,"208,1996,12,1030,761,1514"
8738,108@4457,188
8739,10@719,"152,1724,1692,1567,255,476"
8740,23@1276,2016
8741,149@3351,"1874,1273,61"
8742,62@3949,"592,289,186,1263,1475,592"
8743,81@4568,"689,1567"
8744,16@5123,"1189,496"
8745,105@1559,"604,1673"
8746,109@444,"2024,102"
8747,10@4586,"941,1023,2089"
8748,152@1454,"1479,1778"
8749,113@3055,"1473,1874"
8750,100@4307,596
8751,42@202,"1093,1479,596"
8752,119@2429,"1931,736"
8753,147@4607,"930,835,145,1254"
8754,93@1368,"253,1874,1273,850,646"
8755,56@2804,1639
8756,83@362,"1674,1873"
8757,146@1795,"380,83,777,643,1484,864"
8758,58@4605,"245,605"
8759,48@4482,"1273,28"
8760,42@3435,"689,207,1692,694,980,186,1500"
8761,138@526,1384
8762,86@1678,186
8763,36@4588,778
8764,81@1125,"1931,852"
8765,73@4966,1479
8766,48@3698,"268,361,273,1597,361"
8767,31@879,"1873,1023"
8768,22@1256,"941,2079,289"
8769,54@4100,"1310,421,1044,565"
8770,3@3851,"77,835,604,1044,1470,1243"
8771,140@520,"1894,1946"
8772,47@3948,"905,731"
8773,10@3216,"1996,1127,1874,2087"
8774,88@1229,705
8775,42@2041,"1423,1213,731"
8776,77@1512,"152,1213,476"
8777,25@2530,"835,1213,645"
8778,105@4824,"891,1023,2030,428,1797,731,428"
8779,132@3944,1874
8780,86@490,1598
8781,132@4818,355
8782,88@2093,2003
8783,78@5021,"1044,1278"
8784,91@2015,"689,336,757"
8785,149@2239,"152,1873,1023,1172,864,1078"
8786,86@4891,186
8787,137@3010,1091
8788,121@1880,"2071,246,1928"
8789,56@815,"1869,186,539,1213,351,1134,973,293,146,922,1889,1155,643,1209,1479,445,1213,1956"
8790,15@1272,"586,1177"
8791,37@4277,"965,246"
8792,82@3214,586
8793,79@3920,"1692,607"
8794,8@1921,1696
8795,51@1478,1423
8796,111@52,"137,2082,1433,690,2062,249,644,1134,137,526,311"
8797,149@3514,1273
8798,10@1911,795
8799,91@4671,42
8800,51@3176,"1719,1078,445,1120"
8801,108@3991,"1692,1009,850,1213,1005"
8802,96@3174,"792,1874,622"
8803,92@31,969
8804,128@497,"1413,186"
8805,108@1368,1423
8806,102@1367,"1096,1813,565,1023,1567,1279,445"
8807,8@5032,1639
8808,141@112,"1969,496"
8809,92@704,"1044,2003,324,1928,521"
8810,119@3948,"703,1016,142"
8811,83@2133,"1368,1479"
8812,91@4075,"293,207,186,1874"
8813,149@4831,1479
8814,52@3046,1213
8815,145@3288,"1372,268,1963,445,1956"
8816,75@4309,"958,186"
8817,112@3422,"1632,1874,1213,428,1941"
8818,142@3531,186
8819,10@2262,"2024,268,694,2036,2073,1104,492"
8820,151@5204,"777,289"
8821,114@233,"1213,385"
8822,63@2786,"646,914"
8823,76@4597,"694,710,2073"
8824,76@3968,"581,635,1441,1479,1850,1928"
8825,130@1179,"1787,491"
8826,101@980,"607,324"
8827,104@2837,"727,1273,1210,646,592,862,101,731"
8828,151@2234,"835,1155,1744,565,2089"
8829,36@5160,1670
8830,86@4449,705
8831,61@445,"1273,1514"
8832,16@3852,"755,643,1375"
8833,121@1561,"941,293,1900,1844,1210,246,573,731,479,1853"
8834,15@4745,"1023,609,1479"
8835,35@1314,"1142,1210"
8836,147@4633,2046
8837,123@4030,"705,605"
8838,30@1216,"959,2089"
8839,141@3376,1479
8840,13@2379,1213
8841,39@4147,"835,1155,1567,556"
8842,38@814,"1093,549"
8843,42@1528,1423
8844,49@3140,"694,1213"
8845,130@300,1213
8846,62@1548,"689,736,1441,186,643,1210,1213"
8847,114@4199,1431
8848,38@3080,"694,62,731,1210,731"
8849,91@3426,"1830,268,694,246,1104,625"
8850,123@795,"1953,1632,1963,1928,605"
8851,104@853,"581,861,1023,1172"
8852,118@3312,"1567,157"
8853,96@2690,1213
8854,62@2746,"1372,268,1979,645"
8855,16@3713,"24,795,1386"
8856,114@319,1731
8857,101@3680,"1092,246,1797,293"
8858,114@948,"1869,1874"
8859,110@2651,"896,182"
8860,47@1824,"2071,1849,731,731"
8861,13@1903,1971
8862,16@3228,"373,201,1189"
8863,119@3666,565
8864,40@3411,"293,428,1874,1213,1484"
8865,119@1498,"1372,268,835,1213"
8866,126@2356,"163,1546,946"
8867,71@2080,"941,1096,509,1567,896,385,1928,1134"
8868,90@1150,"941,2036,1423"
8869,71@4020,1674
8870,146@3704,"592,163,736,1632,2036"
8871,20@1804,186
8872,100@4157,"256,246,1648,163,491"
8873,71@5206,"1674,1372,376,268,1714,835,738,1260,556,246,992,152,1054"
8874,88@277,"289,2036,289"
8875,128@1629,1874
8876,44@3476,1744
8877,81@616,"1189,1226,993,901,246,445,1873"
8878,88@378,646
8879,67@1400,351
8880,18@4783,268
8881,87@2276,"1040,694,993,992"
8882,1@2383,1567
8883,101@464,"689,1479,702"
8884,125@4120,"1372,268,268"
8885,147@1135,1423
8886,95@4089,"1692,509,1213"
8887,17@1518,61
8888,45@2671,466
8889,88@4418,"941,295,937,556,230"
8890,4@3843,"1243,1674,24,1283,256,1213,1189,268,914,1977,1479,1928,149,1243"
8891,7@1493,"1479,180"
8892,115@2751,"596,1423,993,1213"
8893,53@823,1273
8894,104@4348,"757,1423"
8895,147@1907,"268,1155,1979,565"
8896,70@1003,"1093,186,1023"
8897,149@4062,"1273,1613"
8898,78@812,"755,545,496,42,324"
8899,151@3395,"1458,1567,1172"
8900,116@1629,997
8901,102@3757,"1397,1956"
8902,142@3561,"905,255"
8903,15@2853,1479
8904,7@154,"565,268"
8905,16@2872,"1479,246"
8906,70@461,1507
8907,10@3589,"1023,2061,1479,246"
8908,32@3539,"705,605"
8909,88@2419,694
8910,148@1005,1282
8911,71@246,"835,1155,1780,246,731,835,1743"
8912,30@2511,855
8913,18@2050,1423
8914,31@3102,"1931,1273"
8915,100@13,1956
8916,47@4772,"1096,246"
8917,24@62,"268,845,1283"
8918,137@1748,"965,835,1582,1009,324,1213"
8919,92@1827,"689,736,1023"
8920,143@2791,"1546,1213"
8921,17@2292,1423
8922,102@4209,"1096,428,596,1213,385"
8923,101@1191,"31,1172"
8924,51@1736,"694,1308,521"
8925,149@4089,"1873,428,1873"
8926,67@4236,705
8927,110@4249,"293,838"
8928,17@1844,"590,191,1479"
8929,51@5055,"505,992"
8930,42@729,62
8931,73@513,"1674,1213,1928"
8932,120@2495,777
8933,134@3769,311
8934,75@7,1023
8935,83@469,"309,1096,186,1567,1650,1096,728,1956,1213"
8936,63@2050,"1368,646,1213"
8937,6@2532,"268,21,1479,496,88"
8938,147@1066,"1874,324,1369,62"
8939,146@5267,"1505,1155,778,1243,778"
