,0,1
84,1688,"[[1869, 3.9242343145200196], [137, 4.810296507289733], [757, 3.9242343145200196], [1533, 3.9242343145200196], [2037, 3.9242343145200196], [1931, 3.9242343145200196], [792, 3.9242343145200196], [526, 3.9242343145200196], [765, 3.9242343145200196], [736, 3.9242343145200196], [1435, 3.9242343145200196], [1780, 3.9242343145200196], [1423, 3.9242343145200196]]"
85,2612,"[[376, 3.9242343145200196], [1714, 3.9242343145200196], [1126, 3.9242343145200196], [1479, 3.9242343145200196], [246, 3.9242343145200196], [176, 3.9242343145200196], [2073, 3.9242343145200196]]"
86,3866,"[[1873, 3.9242343145200196], [186, 3.9242343145200196], [2036, 3.9242343145200196], [1213, 3.9242343145200196], [476, 3.9242343145200196], [1078, 3.9242343145200196]]"
87,2221,"[[1155, 3.9242343145200196], [1479, 3.9242343145200196], [965, 3.9242343145200196]]"
88,4193,"[[941, 3.9242343145200196], [1931, 3.9242343145200196], [835, 3.9242343145200196], [975, 3.9242343145200196], [539, 3.9242343145200196], [565, 3.9242343145200196], [596, 3.9242343145200196], [1395, 3.9242343145200196], [965, 4.523188311911529], [1129, 3.9242343145200196], [777, 3.9242343145200196], [845, 3.9242343145200196], [1397, 3.9242343145200196], [2052, 3.9242343145200196], [256, 3.9242343145200196], [1213, 3.9242343145200196], [1514, 3.9242343145200196], [115, 3.9242343145200196], [1727, 3.9242343145200196], [1632, 3.9242343145200196], [1009, 3.9242343145200196]]"
89,1337,"[[941, 4.523188311911529], [948, 3.9242343145200196], [1368, 3.9242343145200196], [1423, 3.9242343145200196], [1946, 3.9242343145200196], [743, 3.9242343145200196], [736, 3.9242343145200196], [1104, 3.9242343145200196], [694, 3.9242343145200196], [1632, 3.9242343145200196]]"
90,3261,"[[1048, 3.9242343145200196]]"
91,474,"[[460, 3.9242343145200196], [1948, 3.9242343145200196], [1744, 3.9242343145200196], [565, 3.9242343145200196], [87, 3.9242343145200196]]"
92,5256,"[[1870, 3.9242343145200196], [901, 3.9242343145200196], [1033, 3.9242343145200196], [1479, 3.9242343145200196], [62, 3.9242343145200196], [1639, 3.9242343145200196]]"
93,762,"[[491, 3.9242343145200196]]"
94,2531,"[[590, 4.810296507289733], [137, 3.9242343145200196], [646, 4.523188311911529], [1643, 3.9242343145200196], [1475, 3.9242343145200196], [428, 3.9242343145200196], [1423, 4.523188311911529], [152, 3.9242343145200196], [1729, 3.9242343145200196], [509, 3.9242343145200196], [1938, 3.9242343145200196], [1731, 3.9242343145200196], [2079, 3.9242343145200196], [1267, 3.9242343145200196], [1895, 3.9242343145200196], [1530, 3.9242343145200196], [1273, 3.9242343145200196], [61, 3.9242343145200196], [969, 3.9242343145200196], [1669, 3.9242343145200196], [1023, 3.9242343145200196], [557, 3.9242343145200196], [1213, 3.9242343145200196], [1869, 3.9242343145200196], [876, 3.9242343145200196], [1315, 3.9242343145200196], [1172, 3.9242343145200196], [305, 3.9242343145200196], [708, 3.9242343145200196]]"
95,2751,"[[689, 3.9242343145200196], [186, 3.9242343145200196], [941, 3.9242343145200196], [436, 3.9242343145200196], [731, 4.523188311911529], [15, 3.9242343145200196], [2089, 3.9242343145200196], [1210, 3.9242343145200196], [596, 3.9242343145200196], [1423, 3.9242343145200196], [993, 3.9242343145200196], [1213, 3.9242343145200196]]"
96,4665,"[[694, 3.9242343145200196], [278, 3.9242343145200196], [1956, 3.9242343145200196], [1078, 3.9242343145200196], [186, 3.9242343145200196], [1873, 3.9242343145200196], [1874, 3.9242343145200196]]"
97,4024,"[[1096, 3.9242343145200196], [1213, 4.928055160151634], [152, 3.9242343145200196], [163, 3.9242343145200196], [186, 3.9242343145200196], [1567, 4.523188311911529], [736, 3.9242343145200196], [2002, 3.9242343145200196], [1368, 3.9242343145200196], [1273, 3.9242343145200196], [969, 3.9242343145200196]]"
98,4787,"[[1707, 3.9242343145200196], [1423, 3.9242343145200196]]"
99,1498,"[[941, 3.9242343145200196], [268, 4.523188311911529], [777, 3.9242343145200196], [643, 3.9242343145200196], [324, 3.9242343145200196], [186, 3.9242343145200196], [2089, 3.9242343145200196], [1372, 3.9242343145200196], [835, 3.9242343145200196], [1213, 3.9242343145200196]]"
100,4050,"[[1104, 4.523188311911529], [694, 4.973228596302861], [61, 3.9242343145200196], [980, 3.9242343145200196], [1005, 3.9242343145200196], [1873, 3.9242343145200196], [508, 3.9242343145200196], [69, 3.9242343145200196], [1880, 3.9242343145200196], [1210, 3.9242343145200196], [186, 3.9242343145200196], [2036, 3.9242343145200196]]"
101,765,"[[835, 3.9242343145200196], [1155, 3.9242343145200196], [186, 4.810296507289733], [607, 3.9242343145200196], [1213, 4.973228596302861], [1204, 3.9242343145200196], [492, 3.9242343145200196], [246, 3.9242343145200196], [581, 4.523188311911529], [130, 3.9242343145200196], [324, 3.9242343145200196], [152, 3.9242343145200196], [757, 3.9242343145200196], [1397, 3.9242343145200196], [1874, 3.9242343145200196]]"
102,810,"[[1372, 4.523188311911529], [1869, 4.523188311911529], [268, 4.999933194312608], [607, 3.9242343145200196], [1479, 3.9242343145200196], [1009, 3.9242343145200196], [850, 3.9242343145200196], [635, 4.810296507289733], [1155, 4.810296507289733], [1527, 3.9242343145200196], [565, 4.973228596302861], [1867, 3.9242343145200196], [1744, 4.928055160151634], [618, 3.9242343145200196], [491, 3.9242343145200196], [839, 3.9242343145200196], [581, 4.523188311911529], [1107, 3.9242343145200196], [596, 3.9242343145200196], [969, 4.523188311911529], [1948, 3.9242343145200196], [1946, 3.9242343145200196], [845, 3.9242343145200196], [238, 4.523188311911529], [1956, 3.9242343145200196], [482, 3.9242343145200196], [77, 3.9242343145200196], [223, 3.9242343145200196], [1369, 4.810296507289733], [186, 4.523188311911529], [1423, 3.9242343145200196], [1044, 3.9242343145200196], [83, 4.523188311911529], [130, 3.9242343145200196], [643, 3.9242343145200196], [124, 3.9242343145200196], [992, 4.523188311911529], [293, 3.9242343145200196], [914, 4.523188311911529], [138, 3.9242343145200196], [1757, 3.9242343145200196], [1441, 3.9242343145200196], [1874, 3.9242343145200196]]"
103,1629,"[[353, 3.9242343145200196], [1670, 3.9242343145200196], [93, 3.9242343145200196], [777, 3.9242343145200196], [1874, 4.523188311911529], [997, 3.9242343145200196], [643, 3.9242343145200196]]"
104,2511,"[[1414, 3.9242343145200196], [1925, 3.9242343145200196], [294, 3.9242343145200196], [500, 3.9242343145200196], [855, 3.9242343145200196]]"
105,2816,"[[810, 3.9242343145200196], [1963, 3.9242343145200196], [1548, 3.9242343145200196], [941, 3.9242343145200196], [526, 4.810296507289733], [1368, 3.9242343145200196], [1888, 3.9242343145200196], [1479, 3.9242343145200196], [1023, 3.9242343145200196], [2061, 3.9242343145200196], [1063, 3.9242343145200196], [186, 3.9242343145200196], [2036, 3.9242343145200196], [1290, 3.9242343145200196], [2045, 3.9242343145200196], [1093, 3.9242343145200196], [1650, 3.9242343145200196], [62, 3.9242343145200196], [646, 3.9242343145200196], [592, 3.9242343145200196]]"
106,4080,"[[1372, 3.9242343145200196], [1142, 4.810296507289733], [337, 3.9242343145200196], [268, 3.9242343145200196], [324, 3.9242343145200196], [152, 4.523188311911529], [163, 3.9242343145200196], [613, 3.9242343145200196], [1744, 3.9242343145200196], [835, 3.9242343145200196], [1071, 3.9242343145200196], [992, 3.9242343145200196], [1213, 3.9242343145200196], [1873, 3.9242343145200196]]"
107,456,"[[202, 3.9242343145200196], [1155, 3.9242343145200196], [1744, 3.9242343145200196], [1514, 3.9242343145200196]]"
108,700,"[[1213, 3.9242343145200196], [87, 3.9242343145200196]]"
109,5211,"[[137, 3.9242343145200196], [186, 3.9242343145200196]]"
110,506,"[[992, 3.9242343145200196], [1956, 3.9242343145200196], [605, 4.810296507289733], [2002, 3.9242343145200196], [2079, 4.523188311911529], [479, 3.9242343145200196], [941, 4.990109507373461], [1093, 3.9242343145200196], [705, 4.810296507289733], [1418, 3.9242343145200196], [596, 3.9242343145200196], [1783, 3.9242343145200196], [1475, 3.9242343145200196], [1461, 3.9242343145200196], [2093, 4.523188311911529], [731, 3.9242343145200196], [792, 3.9242343145200196], [1023, 3.9242343145200196], [1155, 3.9242343145200196], [436, 3.9242343145200196], [760, 3.9242343145200196], [15, 4.523188311911529], [592, 3.9242343145200196], [643, 3.9242343145200196], [1963, 3.9242343145200196], [1065, 3.9242343145200196], [1779, 3.9242343145200196], [1078, 3.9242343145200196]]"
111,2184,"[[992, 3.9242343145200196], [592, 3.9242343145200196], [1719, 3.9242343145200196], [268, 4.523188311911529], [581, 3.9242343145200196], [640, 3.9242343145200196], [1744, 3.9242343145200196], [1031, 3.9242343145200196], [1650, 3.9242343145200196]]"
112,2950,"[[77, 3.9242343145200196], [551, 3.9242343145200196]]"
113,2367,"[[736, 3.9242343145200196], [1044, 3.9242343145200196], [1368, 3.9242343145200196], [37, 3.9242343145200196], [1826, 3.9242343145200196], [88, 4.810296507289733], [1383, 3.9242343145200196], [276, 3.9242343145200196], [2087, 3.9242343145200196], [757, 3.9242343145200196], [1978, 3.9242343145200196]]"
114,4306,"[[549, 4.523188311911529], [249, 3.9242343145200196], [694, 4.99981840852519], [268, 3.9242343145200196], [1963, 3.9242343145200196], [246, 3.9242343145200196], [1213, 4.928055160151634], [1023, 4.928055160151634], [1253, 3.9242343145200196], [1692, 3.9242343145200196], [2001, 4.523188311911529], [1104, 4.810296507289733], [152, 3.9242343145200196], [142, 3.9242343145200196], [508, 4.810296507289733], [1441, 3.9242343145200196], [1874, 3.9242343145200196], [1475, 3.9242343145200196], [581, 3.9242343145200196], [1895, 3.9242343145200196], [1928, 4.810296507289733], [1169, 3.9242343145200196], [941, 3.9242343145200196], [1886, 3.9242343145200196], [1953, 3.9242343145200196], [293, 3.9242343145200196], [59, 3.9242343145200196], [428, 3.9242343145200196], [1099, 3.9242343145200196], [1397, 3.9242343145200196], [1979, 3.9242343145200196]]"
115,268,"[[1931, 3.9242343145200196], [592, 3.9242343145200196], [268, 3.9242343145200196], [2030, 4.523188311911529], [59, 4.523188311911529], [293, 3.9242343145200196], [1213, 3.9242343145200196], [551, 3.9242343145200196], [810, 4.523188311911529], [1423, 3.9242343145200196], [1093, 3.9242343145200196], [491, 3.9242343145200196], [731, 3.9242343145200196], [476, 3.9242343145200196]]"
116,4686,"[[1869, 3.9242343145200196], [694, 3.9242343145200196], [980, 3.9242343145200196], [596, 3.9242343145200196], [2073, 3.9242343145200196], [1479, 3.9242343145200196], [1874, 3.9242343145200196], [1005, 3.9242343145200196], [246, 3.9242343145200196]]"
117,235,"[[581, 3.9242343145200196], [278, 3.9242343145200196], [246, 4.810296507289733], [941, 3.9242343145200196], [738, 3.9242343145200196], [1315, 4.523188311911529], [1441, 3.9242343145200196], [1467, 3.9242343145200196], [1372, 3.9242343145200196], [142, 3.9242343145200196], [1418, 3.9242343145200196], [703, 3.9242343145200196], [2001, 3.9242343145200196], [526, 3.9242343145200196], [1065, 3.9242343145200196], [1616, 3.9242343145200196], [249, 3.9242343145200196], [1928, 3.9242343145200196], [731, 3.9242343145200196], [270, 3.9242343145200196]]"
118,3137,"[[1186, 3.9242343145200196], [136, 3.9242343145200196], [1479, 4.523188311911529], [1273, 4.523188311911529], [1956, 3.9242343145200196], [324, 4.523188311911529], [277, 3.9242343145200196], [1817, 3.9242343145200196], [565, 3.9242343145200196], [491, 3.9242343145200196], [1023, 3.9242343145200196], [186, 3.9242343145200196], [596, 3.9242343145200196], [1423, 3.9242343145200196], [101, 3.9242343145200196]]"
119,229,"[[186, 3.9242343145200196]]"
120,3466,"[[15, 3.9242343145200196], [293, 4.523188311911529], [186, 3.9242343145200196], [1210, 3.9242343145200196], [731, 3.9242343145200196], [1104, 3.9242343145200196], [2024, 3.9242343145200196], [694, 4.523188311911529], [1650, 3.9242343145200196], [1487, 3.9242343145200196], [1045, 3.9242343145200196], [1489, 3.9242343145200196], [493, 3.9242343145200196], [428, 3.9242343145200196], [1651, 3.9242343145200196], [47, 3.9242343145200196]]"
121,5033,"[[605, 3.9242343145200196], [1189, 3.9242343145200196], [1078, 3.9242343145200196], [694, 4.523188311911529], [1780, 3.9242343145200196], [1418, 3.9242343145200196], [980, 3.9242343145200196], [2036, 4.523188311911529], [310, 3.9242343145200196], [131, 3.9242343145200196], [1210, 3.9242343145200196], [186, 4.523188311911529], [508, 3.9242343145200196], [1213, 4.523188311911529], [596, 3.9242343145200196], [941, 3.9242343145200196], [293, 3.9242343145200196], [736, 3.9242343145200196], [1341, 3.9242343145200196], [1397, 3.9242343145200196], [703, 3.9242343145200196], [1874, 3.9242343145200196]]"
122,2029,"[[1692, 3.9242343145200196], [1172, 3.9242343145200196], [479, 3.9242343145200196], [731, 3.9242343145200196], [1189, 3.9242343145200196], [1093, 3.9242343145200196], [137, 3.9242343145200196], [605, 3.9242343145200196], [1546, 3.9242343145200196], [428, 3.9242343145200196], [643, 3.9242343145200196]]"
123,1413,"[[1928, 3.9242343145200196], [476, 3.9242343145200196], [1213, 3.9242343145200196], [186, 3.9242343145200196], [1423, 3.9242343145200196]]"
124,4249,"[[565, 4.523188311911529], [1978, 4.973228596302861], [500, 3.9242343145200196], [88, 4.810296507289733], [1441, 3.9242343145200196], [757, 3.9242343145200196], [725, 3.9242343145200196], [1639, 3.9242343145200196], [1479, 3.9242343145200196], [1375, 3.9242343145200196], [182, 3.9242343145200196], [1278, 4.523188311911529], [496, 3.9242343145200196], [307, 3.9242343145200196], [1930, 3.9242343145200196], [1368, 3.9242343145200196], [693, 3.9242343145200196], [1039, 3.9242343145200196], [1874, 3.9242343145200196], [2087, 3.9242343145200196], [293, 3.9242343145200196], [1044, 3.9242343145200196], [838, 3.9242343145200196]]"
125,805,"[[581, 3.9242343145200196], [1096, 3.9242343145200196], [1155, 3.9242343145200196]]"
126,3343,"[[605, 4.523188311911529], [1023, 3.9242343145200196], [1273, 3.9242343145200196], [1621, 3.9242343145200196], [2071, 3.9242343145200196]]"
127,5247,"[[941, 3.9242343145200196], [1189, 3.9242343145200196], [268, 3.9242343145200196], [2003, 3.9242343145200196], [324, 4.523188311911529], [186, 3.9242343145200196], [1744, 3.9242343145200196], [1869, 3.9242343145200196], [342, 3.9242343145200196], [1213, 3.9242343145200196], [731, 3.9242343145200196]]"
128,1824,"[[15, 4.523188311911529], [1530, 3.9242343145200196], [1213, 4.928055160151634], [1738, 3.9242343145200196], [186, 3.9242343145200196], [1423, 3.9242343145200196], [1849, 4.523188311911529], [143, 3.9242343145200196], [1315, 3.9242343145200196], [142, 3.9242343145200196], [1632, 4.523188311911529], [756, 3.9242343145200196], [761, 3.9242343145200196], [1729, 3.9242343145200196], [1248, 4.523188311911529], [941, 3.9242343145200196], [243, 3.9242343145200196], [1078, 3.9242343145200196], [596, 3.9242343145200196], [1403, 3.9242343145200196], [1023, 3.9242343145200196], [1999, 3.9242343145200196], [1016, 3.9242343145200196], [709, 3.9242343145200196], [1928, 3.9242343145200196], [2071, 3.9242343145200196], [731, 4.523188311911529]]"
129,653,"[[268, 3.9242343145200196], [1543, 3.9242343145200196], [385, 3.9242343145200196], [278, 3.9242343145200196], [1928, 3.9242343145200196], [1514, 3.9242343145200196], [376, 3.9242343145200196], [509, 3.9242343145200196], [1567, 4.523188311911529], [581, 3.9242343145200196]]"
130,3194,"[[1023, 3.9242343145200196], [428, 3.9242343145200196], [115, 3.9242343145200196]]"
131,2123,"[[591, 4.810296507289733], [1278, 3.9242343145200196], [1777, 3.9242343145200196], [1978, 4.523188311911529], [1546, 3.9242343145200196], [795, 3.9242343145200196], [1829, 3.9242343145200196], [2087, 3.9242343145200196]]"
132,84,"[[1978, 4.973228596302861], [711, 3.9242343145200196], [795, 3.9242343145200196], [1368, 3.9242343145200196], [1479, 4.523188311911529], [500, 3.9242343145200196], [768, 3.9242343145200196], [1574, 3.9242343145200196], [452, 3.9242343145200196], [88, 4.990109507373461], [777, 3.9242343145200196], [1278, 3.9242343145200196], [1874, 3.9242343145200196], [1996, 3.9242343145200196], [1639, 3.9242343145200196], [1919, 3.9242343145200196], [1044, 3.9242343145200196], [553, 3.9242343145200196], [1074, 3.9242343145200196], [1937, 3.9242343145200196], [1330, 3.9242343145200196], [268, 3.9242343145200196], [21, 3.9242343145200196]]"
133,2230,"[[1273, 4.810296507289733], [1874, 3.9242343145200196], [1824, 3.9242343145200196]]"
134,330,"[[1978, 3.9242343145200196], [1368, 4.523188311911529], [88, 4.996355795222398], [1874, 4.973228596302861], [757, 4.810296507289733], [643, 3.9242343145200196], [925, 3.9242343145200196], [1107, 3.9242343145200196], [1278, 4.928055160151634], [1829, 3.9242343145200196], [1996, 4.810296507289733], [617, 3.9242343145200196], [452, 3.9242343145200196], [268, 3.9242343145200196], [208, 3.9242343145200196], [1479, 3.9242343145200196], [496, 3.9242343145200196], [781, 3.9242343145200196], [42, 3.9242343145200196], [306, 3.9242343145200196], [1441, 3.9242343145200196], [1374, 3.9242343145200196], [24, 3.9242343145200196], [778, 3.9242343145200196], [1039, 3.9242343145200196], [460, 3.9242343145200196], [246, 3.9242343145200196], [1546, 3.9242343145200196], [565, 3.9242343145200196], [1375, 3.9242343145200196]]"
135,313,"[[2016, 3.9242343145200196], [163, 3.9242343145200196], [2091, 3.9242343145200196], [125, 3.9242343145200196], [1669, 3.9242343145200196]]"
